,id,output,classe,subclasse
186,Gestão do Trabalho e Educação em Saúde,Proposição de metodologia de avaliação de resultados e desempenho das Unidades Básicas e satisfação dos usuários de Atenção Primária a Saúde - Um Desenho elaborado a partir de Cidades de Minas Gerais,recomend,porcat
187,Doenças Transmissíveis,Mecanismos de doença e resistência em infecção pelo vírus da Dengue,recomend,porcat
188,Doenças Transmissíveis,Uso de tecnologia da informação para estimar a incidência de tuberculose humana e bovina no estado de São Paulo pela Rede Brasileira de Pesquisa em Tuberculose,recomend,porcat
189,Doenças Transmissíveis,Determinantes ambientais e genéticos do Mal de Hansen no Rio Grande do Norte,recomend,porcat
190,Doenças Transmissíveis,"Estudos sobre hantavírus e hantavirose em Ribeirão Preto, SP",recomend,porcat
191,"Violência, Acidentes e Trauma",Utilização de células-tronco mesenquimais nas perdas de substância de nervos periféricos,recomend,porcat
192,Pesquisa Clínica,Consolidação da Unidade de Pesquisa Clínica do HCFMRP-USP,recomend,porcat
193,Gestão do Trabalho e Educação em Saúde,Implantação e desenvolvimento da política de educação permanente em saúde no Paraná,recomend,porcat
194,Doenças Transmissíveis,"Hanseníase e resposta imune inata: caracterização da resposta inflamatória celular, citocínica in situ em biopsias cutâneas",recomend,porcat
195,Doenças Transmissíveis,Caracterização molecular e análise filogenética dos Hantavírus e Arenavirus de ocorrência em resíduos de ecossistema de Mata Atlântica no Estado de São Paulo.,recomend,porcat
196,Doenças Transmissíveis,Hanseníase: caracterização físico-funcional de uma amostra e diretrizes sobre a prevenção de incapacidades,recomend,porcat
197,Doenças Transmissíveis,Investigação da ocorrência de auto-anticorpos em pacientes portadores de hepatite viral C crônica.,recomend,porcat
198,Doenças Transmissíveis,Produção da proteína do envelope do vírus da Febre Amarela em células de inseto,recomend,porcat
199,Doenças Transmissíveis,Investigação de alterações nas regiões promotoras e codificadoras dos genes NOS2A e IL-10 em pacientes reacionais e não reacionais na faixa tuberculóide da hanseníase,recomend,porcat
200,Doenças Transmissíveis,Produção de Antígenos recombinantes de Hantavirus: caracterização Molecular e elaboração de kits de diagnóstico,recomend,porcat
201,Doenças Transmissíveis,Papel da via ubiquitina - proteossoma na interação de Mycobacterium leprae com células humanas,recomend,porcat
202,Pesquisa Clínica,Projeto de implantação da Unidade de Pesquisa Clínica no complexo dos Hospitais de Ensino HUOC e PROCAPE,recomend,porcat
203,Doenças Transmissíveis,Técnicas aplicadas para avaliação neurológica na hanseníase e a detecção precoce da doença entre comunicantes intradomiciliares,recomend,porcat
204,Doenças Transmissíveis,"Febre amarela: caracterização genética de cepas brasileiras, correlação de evolução clínica e ocorrência de circulação enzootica e epizootica num período de 50 anos",recomend,porcat
205,Pesquisa Clínica,Unidade de Pesquisa Clínica do HC-UFG,recomend,porcat
206,Doenças Transmissíveis,Variabilidade genética em isolados de Mycobacterium leprae em diferentes regiões do Brasil,recomend,porcat
207,Pesquisa Clínica,Unidade de Pesquisa Clínica Saúde da Mulher e Criança: Ênfase Ciclo Perinatal,recomend,porcat
208,Saúde da Mulher,Opinião das mulheres puérperas sobre os métodos utilizados para seu cuidado e conforto no trabalho de parto e parto,recomend,porcat
209,Saúde da Criança e do Adolescente,"Associação entre níveis plasmáticos de Interleucina-6, Interleucina-8 e TNF-alfa, leucomalacia periventricular e paralisia cerebral",recomend,porcat
210,Saúde da Criança e do Adolescente,Fatores de risco da mortalidade neonatal na região sul do município de São Paulo,recomend,porcat
211,Doenças Crônicas Não Transmissíveis,Avaliação da atividade da telomerase em sangue de pacientes com o diagnóstico de tumores da família do sarcoma de Ewing  ou leucemia linfóide aguda,recomend,porcat
212,Saúde da Mulher,Transmissibilidade materno-infantil do HIV-1 dos subtipos B e C na Região Sul do Brasil: fatores preditivos e momento da transmissão vertical,recomend,porcat
213,Doenças Crônicas Não Transmissíveis,"Avaliação da relação entre células-tronco neuronais e neoplasias do sistema nervoso central utilizando novos anticorpos monoclonais como marcadores de proliferação, diferenciação e morte celular",recomend,porcat
214,Doenças Crônicas Não Transmissíveis,Avaliação da transmissão e concordância genotipica do HPV em parceiros sexuais da cidade do Recife,recomend,porcat
215,Saúde dos Povos Indígenas,"Abordagem de sintomáticos respiratórios na vigilância de tuberculose entre os povos indígenas de Rondônia, Amazônia, Brasil",recomend,porcat
216,Doenças Transmissíveis,"Reações Hansênicas: aspectos epidemiológicos, clínicos e terapêuticos no município de Londrina-PR nos últimos dez anos.",recomend,porcat
217,Doenças Crônicas Não Transmissíveis,Carcinomas Tireoideanos: Terapia de rediferenciação e marcadores moleculares,recomend,porcat
218,Saúde dos Povos Indígenas,"O alcoolismo, a violência de gênero, os transtornos mentais, o suicídio e o homicídio no DSEI Porto Velho",recomend,porcat
219,Avaliação de Tecnologias e Economia da Saúde,Imunossupressores na prevenção da rejeição do transplante renal.,recomend,porcat
220,Doenças Crônicas Não Transmissíveis,Cucurbitacinas derivadas de Wilbrandia ebracteata como novos agentes antitumorais,recomend,porcat
221,Saúde da Mulher,Aborto induzido: opinião e conduta de magistrados brasileiros,recomend,porcat
222,Saúde da Criança e do Adolescente,"Aceitação, confiabilidade e validade de uma medida de satisfação da mulher e profissional de saúde com a atenção humanizada ao recém-nascido de baixo peso - método mãe canguru: desenvolvimento de questionário para inquérito de usuário e provedor",recomend,porcat
223,Doenças Transmissíveis,Múltiplas abordagens para esclarecer os mecanismos da lesão neural na hanseníase: Estudos clínicos e experimentais.,recomend,porcat
224,Doenças Crônicas Não Transmissíveis,Influencia de compostos isolados de plantas medicinais sobre a proliferação e diferenciação de progenitores hematopoiéticos normais e de portadores de leucemias mielóides agudas in vitro,recomend,porcat
225,Doenças Crônicas Não Transmissíveis,Estudo do silenciamento do gene da telomerase e da gliceraldeido-3-fosfato desidrogenase através da infecção com adenovírus contendo o hairpin molde de siRNA na susceptibilidade de células de câncer de mama a irradiação com Co60 como modelo de terapia,recomend,porcat
226,Doenças Crônicas Não Transmissíveis,Mecanismos de sinalização celular envolvidos no crescimento tumoral induzido pela ativação de receptores GRP em gliomas,recomend,porcat
227,Doenças Crônicas Não Transmissíveis,"Influencia de polimorfismos gênicos, relacionados ao metabolismo de carcinógenos ou angiogênese, na susceptibilidade a tumores",recomend,porcat
228,Doenças Crônicas Não Transmissíveis,Terapia experimental de neoplasias utilizando nanopartículas magnéticas contendo doxorrubicina imobilizada em matrizes  de quitosana/ polihidroxialcanoatos,recomend,porcat
229,Doenças Crônicas Não Transmissíveis,Proteínas da coagulação e câncer: papel dos receptores de protease no crescimento tumoral e na sinalização celular,recomend,porcat
230,Doenças Crônicas Não Transmissíveis,Avaliação do controle de neoplasias de colo de útero em unidade de referencia na Baixada Fluminense.,recomend,porcat
231,Doenças Crônicas Não Transmissíveis,Carcinoma de células transicionais de bexiga: efeito da quimioterapia na expressão gênica e rastreamento de danos genéticos apos a ressecção do tumor,recomend,porcat
232,Doenças Crônicas Não Transmissíveis,Interações de células tumorais com a matriz subendotelial e com o endotélio: interferência no microambiente tumoral através do uso de moduladores da adesão celular,recomend,porcat
233,Doenças Crônicas Não Transmissíveis,Polimorfismos no gene COX-2 e associação com o risco de desenvolver câncer de pulmão,recomend,porcat
234,"Ambiente, Trabalho e Saúde","Levantamento e Monitoramento do Potencial do Agente Carcinógeno Radônio nos Solos, nas Águas, e nas Habitações de alguns Municípios Norteriograndense: A radiação natural e o risco carcinogênico",recomend,porcat
235,Doenças Crônicas Não Transmissíveis,O papel dos polimorfismos genéticos das enzimas metabolizadoras de drogas no prognóstico da leucemia linfoblástica aguda na infância,recomend,porcat
236,Doenças Crônicas Não Transmissíveis,Estudo sobre o perfil de risco e a freqüência de polimorfismos genéticos associados ao câncer de mama em um grupo de mulheres de Porto Alegre,recomend,porcat
237,Complexo Produtivo da Saúde,Núcleo de desenvolvimento em tecnologia assistiva e acessibilidade,recomend,porcat
238,Doenças Crônicas Não Transmissíveis,Mecanismo de indução do fator inibidor de Leucemia em células estromais de crianças com Síndrome Mielodisplásica (SMD) e Leucemia Mielóide Aguda (LMA) associada a SMD,recomend,porcat
239,Pesquisa Clínica,Avaliação da cirurgia bariátrica: estudo retrospectivo e prospectivo,recomend,porcat
240,Doenças Crônicas Não Transmissíveis,Metodologia de processamento de imagens para auxilio ao diagnóstico precoce de câncer de mama,recomend,porcat
241,Doenças Crônicas Não Transmissíveis,Farmacogenômica e farmacogenética do câncer de pulmão,recomend,porcat
242,Doenças Crônicas Não Transmissíveis,Migração de mastócitos e células T regulatórias em carcinomas espinocelulares de boca: relação com fatores de prognóstico clínico e microscópico,recomend,porcat
243,Doenças Crônicas Não Transmissíveis,Rede Nacional de Farmacogenética e Farmacogenômica (REFARGEN),recomend,porcat
244,Doenças Crônicas Não Transmissíveis,O estudo dos mecanismos de reparação de DNA em células tumorais humanas associados à ação citotóxica e genotóxica de drogas quimioterápicas,recomend,porcat
245,Saúde dos Povos Indígenas,"Avaliação do acesso aos serviços de saúde pela população da etnia Xacriabá, norte de Minas Gerais",recomend,porcat
246,Saúde da Mulher,Melhoria do atendimento humanizado ao parto e nascimento em um Hospital Regional - Capacitação e avaliação dos resultados,recomend,porcat
247,Saúde da Criança e do Adolescente,"Crescimento, desenvolvimento neuropsicomotor e composição corporal de prematuros: influencia da IGF1, IGFBP3 e insulina, variáveis perinatais e nutricionais",recomend,porcat
248,Avaliação de Tecnologias e Economia da Saúde,Alfadrotrecogina para o tratamento da sepse grave.,recomend,porcat
249,Avaliação de Tecnologias e Economia da Saúde,Estimulação cerebral profunda com uso de eletrodos para o tratamento da Doença de Parkinson.,recomend,porcat
250,Avaliação de Tecnologias e Economia da Saúde,Marca-passo multi-sítio na terapia de ressincronização cardíaca.,recomend,porcat
251,Avaliação de Tecnologias e Economia da Saúde,Balão intragástrico no tratamento da obesidade.,recomend,porcat
252,Avaliação de Tecnologias e Economia da Saúde,Embolização para o tratamento de mioma uterino.,recomend,porcat
253,Avaliação de Tecnologias e Economia da Saúde,Switch duodenal & escopinário no tratamento da obesidade.,recomend,porcat
254,Avaliação de Tecnologias e Economia da Saúde,Reuso dos cateteres de eletrofisiologia para angioplastias.,recomend,porcat
